transaction_id,customer_id,segment,date,amount,has_discount,discount_percent
TXN_CUST_00168_0008,CUST_00168,premium,2022-10-16,4609.73,False,0.0
TXN_CUST_00147_0001,CUST_00147,regular,2022-10-16,1890.5,False,0.0
TXN_CUST_00206_0014,CUST_00206,premium,2022-10-16,5301.9,False,0.0
TXN_CUST_00034_0001,CUST_00034,regular,2022-10-16,1345.94,False,0.0
TXN_CUST_00052_0011,CUST_00052,regular,2022-10-17,958.06,True,27.0
TXN_CUST_00034_0002,CUST_00034,regular,2022-10-17,1883.97,True,5.8
TXN_CUST_00375_0044,CUST_00375,premium,2022-10-17,3467.51,True,11.5
TXN_CUST_00278_0040,CUST_00278,premium,2022-10-17,3163.77,False,0.0
TXN_CUST_00418_0032,CUST_00418,regular,2022-10-17,1198.96,False,0.0
TXN_CUST_00066_0001,CUST_00066,regular,2022-10-17,1655.5,False,0.0
TXN_CUST_00401_0033,CUST_00401,regular,2022-10-17,704.86,False,0.0
TXN_CUST_00209_0008,CUST_00209,regular,2022-10-17,1671.86,True,8.6
TXN_CUST_00012_0030,CUST_00012,premium,2022-10-18,5228.37,False,0.0
TXN_CUST_00017_0019,CUST_00017,regular,2022-10-18,1159.89,False,0.0
TXN_CUST_00227_0004,CUST_00227,occasional,2022-10-18,289.55,False,0.0
TXN_CUST_00418_0033,CUST_00418,regular,2022-10-18,1434.1,False,0.0
TXN_CUST_00251_0021,CUST_00251,regular,2022-10-18,1288.22,False,0.0
TXN_CUST_00206_0015,CUST_00206,premium,2022-10-18,5991.48,False,0.0
TXN_CUST_00106_0004,CUST_00106,premium,2022-10-18,4783.42,False,0.0
TXN_CUST_00401_0034,CUST_00401,regular,2022-10-18,1787.12,False,0.0
TXN_CUST_00265_0014,CUST_00265,regular,2022-10-18,1440.99,True,10.4
TXN_CUST_00409_0024,CUST_00409,regular,2022-10-18,1022.09,False,0.0
TXN_CUST_00259_0012,CUST_00259,regular,2022-10-18,1984.94,False,0.0
TXN_CUST_00071_0034,CUST_00071,premium,2022-10-18,4386.56,False,0.0
TXN_CUST_00202_0019,CUST_00202,regular,2022-10-18,957.13,False,0.0
TXN_CUST_00278_0041,CUST_00278,premium,2022-10-18,8046.03,False,0.0
TXN_CUST_00054_0003,CUST_00054,regular,2022-10-18,331.05,False,0.0
TXN_CUST_00077_0002,CUST_00077,occasional,2022-10-18,554.92,False,0.0
TXN_CUST_00054_0004,CUST_00054,regular,2022-10-19,1326.3,True,15.5
TXN_CUST_00071_0035,CUST_00071,premium,2022-10-19,7597.11,False,0.0
TXN_CUST_00106_0005,CUST_00106,premium,2022-10-19,4818.77,False,0.0
TXN_CUST_00037_0026,CUST_00037,regular,2022-10-19,1154.52,False,0.0
TXN_CUST_00303_0003,CUST_00303,regular,2022-10-19,1600.29,False,0.0
TXN_CUST_00012_0031,CUST_00012,premium,2022-10-19,4719.8,True,13.4
TXN_CUST_00344_0056,CUST_00344,premium,2022-10-19,4044.41,False,0.0
TXN_CUST_00113_0005,CUST_00113,premium,2022-10-20,4264.91,False,0.0
TXN_CUST_00071_0036,CUST_00071,premium,2022-10-20,5275.68,False,0.0
TXN_CUST_00132_0010,CUST_00132,regular,2022-10-20,981.63,False,0.0
TXN_CUST_00209_0009,CUST_00209,regular,2022-10-20,1258.85,False,0.0
TXN_CUST_00106_0006,CUST_00106,premium,2022-10-20,3891.29,True,11.7
TXN_CUST_00344_0057,CUST_00344,premium,2022-10-20,3317.99,False,0.0
TXN_CUST_00366_0053,CUST_00366,premium,2022-10-20,3396.26,False,0.0
TXN_CUST_00012_0032,CUST_00012,premium,2022-10-20,2920.95,False,0.0
TXN_CUST_00116_0049,CUST_00116,premium,2022-10-20,5204.76,False,0.0
TXN_CUST_00107_0023,CUST_00107,premium,2022-10-20,3317.95,True,28.1
TXN_CUST_00039_0023,CUST_00039,regular,2022-10-21,1290.45,True,22.3
TXN_CUST_00278_0042,CUST_00278,premium,2022-10-21,4682.4,False,0.0
TXN_CUST_00113_0006,CUST_00113,premium,2022-10-21,4250.25,False,0.0
TXN_CUST_00127_0004,CUST_00127,regular,2022-10-21,1982.14,False,0.0
TXN_CUST_00037_0027,CUST_00037,regular,2022-10-21,977.35,False,0.0
TXN_CUST_00206_0016,CUST_00206,premium,2022-10-21,6834.59,False,0.0
TXN_CUST_00344_0058,CUST_00344,premium,2022-10-21,5701.72,False,0.0
TXN_CUST_00132_0011,CUST_00132,regular,2022-10-22,915.4,False,0.0
TXN_CUST_00202_0020,CUST_00202,regular,2022-10-22,398.58,True,27.3
TXN_CUST_00206_0017,CUST_00206,premium,2022-10-22,6150.78,False,0.0
TXN_CUST_00093_0013,CUST_00093,regular,2022-10-22,2225.88,False,0.0
TXN_CUST_00111_0016,CUST_00111,regular,2022-10-22,2200.16,False,0.0
TXN_CUST_00366_0054,CUST_00366,premium,2022-10-22,4703.79,False,0.0
TXN_CUST_00113_0007,CUST_00113,premium,2022-10-22,4217.59,True,11.9
TXN_CUST_00265_0015,CUST_00265,regular,2022-10-22,1601.26,False,0.0
TXN_CUST_00017_0020,CUST_00017,regular,2022-10-22,1578.84,False,0.0
TXN_CUST_00107_0024,CUST_00107,premium,2022-10-22,4133.47,True,10.7
TXN_CUST_00071_0037,CUST_00071,premium,2022-10-22,3066.37,False,0.0
TXN_CUST_00244_0007,CUST_00244,regular,2022-10-23,1223.82,False,0.0
TXN_CUST_00416_0026,CUST_00416,regular,2022-10-23,1417.17,False,0.0
TXN_CUST_00113_0008,CUST_00113,premium,2022-10-23,3071.48,False,0.0
TXN_CUST_00106_0007,CUST_00106,premium,2022-10-23,4001.81,True,24.6
TXN_CUST_00163_0027,CUST_00163,regular,2022-10-23,967.81,False,0.0
TXN_CUST_00116_0050,CUST_00116,premium,2022-10-23,3722.29,True,24.5
TXN_CUST_00107_0025,CUST_00107,premium,2022-10-23,5542.24,False,0.0
TXN_CUST_00017_0021,CUST_00017,regular,2022-10-23,1430.06,False,0.0
TXN_CUST_00026_0017,CUST_00026,regular,2022-10-23,860.08,True,24.6
TXN_CUST_00160_0014,CUST_00160,regular,2022-10-23,837.68,True,23.3
TXN_CUST_00368_0003,CUST_00368,regular,2022-10-23,355.97,True,13.5
TXN_CUST_00012_0033,CUST_00012,premium,2022-10-23,3083.55,True,9.2
TXN_CUST_00413_0054,CUST_00413,premium,2022-10-23,4720.16,False,0.0
TXN_CUST_00004_0015,CUST_00004,regular,2022-10-24,1284.64,False,0.0
TXN_CUST_00413_0055,CUST_00413,premium,2022-10-24,5353.65,False,0.0
TXN_CUST_00313_0000,CUST_00313,regular,2022-10-24,1586.9,True,10.1
TXN_CUST_00387_0001,CUST_00387,regular,2022-10-24,907.79,False,0.0
TXN_CUST_00066_0002,CUST_00066,regular,2022-10-24,1842.27,False,0.0
TXN_CUST_00195_0003,CUST_00195,regular,2022-10-24,1581.65,False,0.0
TXN_CUST_00093_0014,CUST_00093,regular,2022-10-24,1322.99,False,0.0
TXN_CUST_00249_0016,CUST_00249,regular,2022-10-24,910.34,True,12.4
TXN_CUST_00168_0009,CUST_00168,premium,2022-10-24,6870.15,False,0.0
TXN_CUST_00366_0055,CUST_00366,premium,2022-10-24,7307.71,False,0.0
TXN_CUST_00106_0008,CUST_00106,premium,2022-10-24,4664.13,False,0.0
TXN_CUST_00344_0059,CUST_00344,premium,2022-10-24,5310.5,False,0.0
TXN_CUST_00244_0008,CUST_00244,regular,2022-10-24,671.55,False,0.0
TXN_CUST_00285_0074,CUST_00285,premium,2022-10-24,1775.34,False,0.0
TXN_CUST_00113_0009,CUST_00113,premium,2022-10-24,4137.08,True,13.6
TXN_CUST_00407_0000,CUST_00407,occasional,2022-10-24,437.46,False,0.0
TXN_CUST_00004_0016,CUST_00004,regular,2022-10-25,1941.95,False,0.0
TXN_CUST_00416_0027,CUST_00416,regular,2022-10-25,1558.27,True,29.0
TXN_CUST_00278_0043,CUST_00278,premium,2022-10-25,7073.45,False,0.0
TXN_CUST_00265_0016,CUST_00265,regular,2022-10-25,892.85,False,0.0
TXN_CUST_00285_0075,CUST_00285,premium,2022-10-25,4277.77,False,0.0
TXN_CUST_00116_0051,CUST_00116,premium,2022-10-25,5421.57,False,0.0
TXN_CUST_00259_0013,CUST_00259,regular,2022-10-25,1101.7,False,0.0
TXN_CUST_00302_0015,CUST_00302,regular,2022-10-25,2321.79,False,0.0
TXN_CUST_00306_0029,CUST_00306,regular,2022-10-25,1884.54,False,0.0
TXN_CUST_00107_0026,CUST_00107,premium,2022-10-25,1847.22,True,27.2
TXN_CUST_00409_0025,CUST_00409,regular,2022-10-25,1066.8,False,0.0
TXN_CUST_00160_0015,CUST_00160,regular,2022-10-26,1419.9,False,0.0
TXN_CUST_00361_0056,CUST_00361,premium,2022-10-26,7726.02,False,0.0
TXN_CUST_00071_0038,CUST_00071,premium,2022-10-26,3639.43,False,0.0
TXN_CUST_00003_0002,CUST_00003,occasional,2022-10-26,549.0,False,0.0
TXN_CUST_00168_0010,CUST_00168,premium,2022-10-26,6087.16,False,0.0
TXN_CUST_00278_0044,CUST_00278,premium,2022-10-26,5312.09,True,9.3
TXN_CUST_00302_0016,CUST_00302,regular,2022-10-26,1745.68,False,0.0
TXN_CUST_00022_0020,CUST_00022,regular,2022-10-26,1570.2,False,0.0
TXN_CUST_00339_0055,CUST_00339,premium,2022-10-26,3538.17,False,0.0
TXN_CUST_00034_0003,CUST_00034,regular,2022-10-26,2796.77,False,0.0
TXN_CUST_00019_0006,CUST_00019,occasional,2022-10-26,516.32,False,0.0
TXN_CUST_00244_0009,CUST_00244,regular,2022-10-26,896.69,True,24.5
TXN_CUST_00409_0026,CUST_00409,regular,2022-10-27,1361.26,False,0.0
TXN_CUST_00168_0011,CUST_00168,premium,2022-10-27,3072.97,False,0.0
TXN_CUST_00116_0052,CUST_00116,premium,2022-10-27,7004.07,False,0.0
TXN_CUST_00344_0060,CUST_00344,premium,2022-10-27,3452.45,False,0.0
TXN_CUST_00086_0017,CUST_00086,regular,2022-10-27,2313.74,False,0.0
TXN_CUST_00227_0005,CUST_00227,occasional,2022-10-27,444.82,False,0.0
TXN_CUST_00342_0009,CUST_00342,occasional,2022-10-27,546.27,False,0.0
TXN_CUST_00111_0017,CUST_00111,regular,2022-10-27,2286.56,False,0.0
TXN_CUST_00017_0022,CUST_00017,regular,2022-10-27,1184.14,False,0.0
TXN_CUST_00339_0056,CUST_00339,premium,2022-10-27,5861.02,False,0.0
TXN_CUST_00368_0004,CUST_00368,regular,2022-10-27,1376.81,False,0.0
TXN_CUST_00022_0021,CUST_00022,regular,2022-10-27,1590.35,False,0.0
TXN_CUST_00012_0034,CUST_00012,premium,2022-10-27,5970.39,False,0.0
TXN_CUST_00278_0045,CUST_00278,premium,2022-10-27,5528.11,False,0.0
TXN_CUST_00132_0012,CUST_00132,regular,2022-10-27,1699.39,False,0.0
TXN_CUST_00107_0027,CUST_00107,premium,2022-10-27,5217.39,False,0.0
TXN_CUST_00071_0039,CUST_00071,premium,2022-10-27,3892.46,True,27.5
TXN_CUST_00366_0056,CUST_00366,premium,2022-10-28,3414.9,True,12.6
TXN_CUST_00107_0028,CUST_00107,premium,2022-10-28,6243.81,False,0.0
TXN_CUST_00251_0022,CUST_00251,regular,2022-10-28,1370.44,False,0.0
TXN_CUST_00041_0012,CUST_00041,regular,2022-10-28,1211.9,False,0.0
TXN_CUST_00206_0018,CUST_00206,premium,2022-10-28,7826.9,False,0.0
TXN_CUST_00344_0061,CUST_00344,premium,2022-10-28,4265.06,False,0.0
TXN_CUST_00244_0010,CUST_00244,regular,2022-10-28,2272.93,False,0.0
TXN_CUST_00035_0017,CUST_00035,regular,2022-10-28,2437.74,False,0.0
TXN_CUST_00026_0018,CUST_00026,regular,2022-10-28,1077.5,True,22.1
TXN_CUST_00278_0046,CUST_00278,premium,2022-10-28,4072.15,True,29.8
TXN_CUST_00035_0018,CUST_00035,regular,2022-10-29,1978.3,False,0.0
TXN_CUST_00278_0047,CUST_00278,premium,2022-10-29,8235.97,False,0.0
TXN_CUST_00339_0057,CUST_00339,premium,2022-10-29,8390.88,False,0.0
TXN_CUST_00026_0019,CUST_00026,regular,2022-10-29,1792.9,False,0.0
TXN_CUST_00017_0023,CUST_00017,regular,2022-10-29,741.6,True,10.2
TXN_CUST_00098_0017,CUST_00098,regular,2022-10-29,710.02,True,14.4
TXN_CUST_00202_0021,CUST_00202,regular,2022-10-29,1009.97,False,0.0
TXN_CUST_00076_0011,CUST_00076,regular,2022-10-29,979.46,True,21.7
TXN_CUST_00012_0035,CUST_00012,premium,2022-10-29,5668.04,False,0.0
TXN_CUST_00361_0057,CUST_00361,premium,2022-10-29,6545.84,False,0.0
TXN_CUST_00251_0023,CUST_00251,regular,2022-10-29,1309.28,False,0.0
TXN_CUST_00387_0002,CUST_00387,regular,2022-10-29,956.64,True,9.8
TXN_CUST_00062_0012,CUST_00062,regular,2022-10-29,824.52,True,25.9
TXN_CUST_00375_0045,CUST_00375,premium,2022-10-29,1559.43,False,0.0
TXN_CUST_00002_0007,CUST_00002,regular,2022-10-30,1322.23,False,0.0
TXN_CUST_00017_0024,CUST_00017,regular,2022-10-30,1660.65,False,0.0
TXN_CUST_00261_0002,CUST_00261,occasional,2022-10-30,403.85,True,6.0
TXN_CUST_00339_0058,CUST_00339,premium,2022-10-30,7137.92,False,0.0
TXN_CUST_00106_0009,CUST_00106,premium,2022-10-30,4170.73,False,0.0
TXN_CUST_00053_0004,CUST_00053,occasional,2022-10-30,432.81,False,0.0
TXN_CUST_00306_0030,CUST_00306,regular,2022-10-31,2039.36,False,0.0
TXN_CUST_00328_0001,CUST_00328,occasional,2022-10-31,295.71,True,19.7
TXN_CUST_00259_0014,CUST_00259,regular,2022-10-31,2048.81,False,0.0
TXN_CUST_00206_0019,CUST_00206,premium,2022-10-31,5239.41,False,0.0
TXN_CUST_00245_0005,CUST_00245,regular,2022-10-31,725.65,False,0.0
TXN_CUST_00422_0000,CUST_00422,regular,2022-10-31,661.3,True,21.7
TXN_CUST_00285_0076,CUST_00285,premium,2022-10-31,6595.12,False,0.0
TXN_CUST_00385_0019,CUST_00385,regular,2022-10-31,1492.65,True,8.0
TXN_CUST_00118_0000,CUST_00118,regular,2022-10-31,1281.99,False,0.0
TXN_CUST_00106_0010,CUST_00106,premium,2022-11-01,5024.73,False,0.0
TXN_CUST_00017_0025,CUST_00017,regular,2022-11-01,2016.66,False,0.0
TXN_CUST_00041_0013,CUST_00041,regular,2022-11-01,1449.97,False,0.0
TXN_CUST_00062_0013,CUST_00062,regular,2022-11-01,1459.39,True,11.2
TXN_CUST_00258_0019,CUST_00258,regular,2022-11-01,1385.48,False,0.0
TXN_CUST_00361_0058,CUST_00361,premium,2022-11-01,3385.82,True,21.2
TXN_CUST_00259_0015,CUST_00259,regular,2022-11-02,1422.13,False,0.0
TXN_CUST_00413_0056,CUST_00413,premium,2022-11-02,4145.53,True,15.5
TXN_CUST_00387_0003,CUST_00387,regular,2022-11-02,873.76,True,6.1
TXN_CUST_00368_0005,CUST_00368,regular,2022-11-02,974.4,True,24.9
TXN_CUST_00361_0059,CUST_00361,premium,2022-11-02,4367.34,False,0.0
TXN_CUST_00258_0020,CUST_00258,regular,2022-11-02,248.35,True,27.5
TXN_CUST_00118_0001,CUST_00118,regular,2022-11-02,1158.17,True,22.4
TXN_CUST_00034_0004,CUST_00034,regular,2022-11-02,1600.08,False,0.0
TXN_CUST_00116_0053,CUST_00116,premium,2022-11-02,5181.35,False,0.0
TXN_CUST_00098_0018,CUST_00098,regular,2022-11-02,1146.09,False,0.0
TXN_CUST_00076_0012,CUST_00076,regular,2022-11-02,1132.05,False,0.0
TXN_CUST_00113_0010,CUST_00113,premium,2022-11-02,8024.62,False,0.0
TXN_CUST_00163_0028,CUST_00163,regular,2022-11-03,386.08,False,0.0
TXN_CUST_00168_0012,CUST_00168,premium,2022-11-03,5326.37,False,0.0
TXN_CUST_00160_0016,CUST_00160,regular,2022-11-03,2025.0,False,0.0
TXN_CUST_00107_0029,CUST_00107,premium,2022-11-03,6951.74,False,0.0
TXN_CUST_00245_0006,CUST_00245,regular,2022-11-03,1670.18,True,19.1
TXN_CUST_00019_0007,CUST_00019,occasional,2022-11-03,222.7,True,29.2
TXN_CUST_00416_0028,CUST_00416,regular,2022-11-03,981.99,False,0.0
TXN_CUST_00339_0059,CUST_00339,premium,2022-11-03,5477.58,False,0.0
TXN_CUST_00004_0017,CUST_00004,regular,2022-11-03,1406.86,True,20.5
TXN_CUST_00344_0062,CUST_00344,premium,2022-11-03,5153.07,False,0.0
TXN_CUST_00034_0005,CUST_00034,regular,2022-11-03,1506.49,False,0.0
TXN_CUST_00269_0015,CUST_00269,regular,2022-11-03,1581.11,False,0.0
TXN_CUST_00060_0020,CUST_00060,regular,2022-11-03,1592.86,False,0.0
TXN_CUST_00116_0054,CUST_00116,premium,2022-11-03,5722.22,False,0.0
TXN_CUST_00209_0010,CUST_00209,regular,2022-11-03,1068.24,False,0.0
TXN_CUST_00106_0011,CUST_00106,premium,2022-11-03,2032.83,True,24.5
TXN_CUST_00132_0013,CUST_00132,regular,2022-11-04,538.38,False,0.0
TXN_CUST_00107_0030,CUST_00107,premium,2022-11-04,4272.15,True,17.5
TXN_CUST_00368_0006,CUST_00368,regular,2022-11-04,1921.37,True,11.9
TXN_CUST_00002_0008,CUST_00002,regular,2022-11-04,1722.89,False,0.0
TXN_CUST_00195_0004,CUST_00195,regular,2022-11-04,961.27,True,27.4
TXN_CUST_00004_0018,CUST_00004,regular,2022-11-04,1028.02,False,0.0
TXN_CUST_00366_0057,CUST_00366,premium,2022-11-04,4673.64,True,6.2
TXN_CUST_00342_0010,CUST_00342,occasional,2022-11-04,568.72,False,0.0
TXN_CUST_00039_0024,CUST_00039,regular,2022-11-04,759.89,True,26.8
TXN_CUST_00116_0055,CUST_00116,premium,2022-11-04,4936.49,False,0.0
TXN_CUST_00168_0013,CUST_00168,premium,2022-11-04,7163.75,False,0.0
TXN_CUST_00302_0017,CUST_00302,regular,2022-11-04,1749.2,False,0.0
TXN_CUST_00060_0021,CUST_00060,regular,2022-11-04,2181.81,False,0.0
TXN_CUST_00413_0057,CUST_00413,premium,2022-11-04,6386.05,False,0.0
TXN_CUST_00106_0012,CUST_00106,premium,2022-11-04,4396.86,True,26.0
TXN_CUST_00062_0014,CUST_00062,regular,2022-11-04,375.19,False,0.0
TXN_CUST_00012_0036,CUST_00012,premium,2022-11-05,5312.95,False,0.0
TXN_CUST_00344_0063,CUST_00344,premium,2022-11-05,2415.06,True,12.5
TXN_CUST_00303_0004,CUST_00303,regular,2022-11-05,728.55,True,19.0
TXN_CUST_00099_0011,CUST_00099,regular,2022-11-05,909.6,False,0.0
TXN_CUST_00206_0020,CUST_00206,premium,2022-11-05,2542.22,False,0.0
TXN_CUST_00087_0019,CUST_00087,regular,2022-11-05,1249.48,True,29.9
TXN_CUST_00116_0056,CUST_00116,premium,2022-11-05,4801.49,False,0.0
TXN_CUST_00062_0015,CUST_00062,regular,2022-11-05,1264.35,False,0.0
TXN_CUST_00416_0029,CUST_00416,regular,2022-11-05,1206.43,True,27.6
TXN_CUST_00313_0001,CUST_00313,regular,2022-11-05,1395.26,False,0.0
TXN_CUST_00361_0060,CUST_00361,premium,2022-11-05,6157.06,False,0.0
TXN_CUST_00285_0077,CUST_00285,premium,2022-11-05,1269.07,False,0.0
TXN_CUST_00278_0048,CUST_00278,premium,2022-11-05,4401.63,False,0.0
TXN_CUST_00387_0004,CUST_00387,regular,2022-11-05,1541.55,False,0.0
TXN_CUST_00113_0011,CUST_00113,premium,2022-11-06,4379.43,False,0.0
TXN_CUST_00062_0016,CUST_00062,regular,2022-11-06,1344.35,False,0.0
TXN_CUST_00249_0017,CUST_00249,regular,2022-11-06,1529.74,True,6.0
TXN_CUST_00071_0040,CUST_00071,premium,2022-11-06,8474.25,False,0.0
TXN_CUST_00285_0078,CUST_00285,premium,2022-11-06,5001.01,False,0.0
TXN_CUST_00339_0060,CUST_00339,premium,2022-11-06,5570.03,True,6.7
TXN_CUST_00116_0057,CUST_00116,premium,2022-11-06,5100.81,False,0.0
TXN_CUST_00344_0064,CUST_00344,premium,2022-11-06,5234.02,False,0.0
TXN_CUST_00179_0000,CUST_00179,premium,2022-11-06,5310.89,True,20.0
TXN_CUST_00365_0001,CUST_00365,occasional,2022-11-06,362.1,False,0.0
TXN_CUST_00413_0058,CUST_00413,premium,2022-11-06,5233.94,True,29.0
TXN_CUST_00012_0037,CUST_00012,premium,2022-11-06,4923.1,False,0.0
TXN_CUST_00285_0079,CUST_00285,premium,2022-11-07,6023.59,False,0.0
TXN_CUST_00413_0059,CUST_00413,premium,2022-11-07,6766.14,False,0.0
TXN_CUST_00098_0019,CUST_00098,regular,2022-11-07,2162.89,False,0.0
TXN_CUST_00366_0058,CUST_00366,premium,2022-11-07,2858.24,True,18.7
TXN_CUST_00418_0034,CUST_00418,regular,2022-11-07,1317.19,False,0.0
TXN_CUST_00179_0001,CUST_00179,premium,2022-11-07,3232.15,False,0.0
TXN_CUST_00278_0049,CUST_00278,premium,2022-11-07,6087.93,False,0.0
TXN_CUST_00206_0021,CUST_00206,premium,2022-11-07,5320.13,False,0.0
TXN_CUST_00116_0058,CUST_00116,premium,2022-11-07,5851.51,False,0.0
TXN_CUST_00132_0014,CUST_00132,regular,2022-11-07,1162.41,True,26.3
TXN_CUST_00107_0031,CUST_00107,premium,2022-11-07,3377.91,True,18.9
TXN_CUST_00071_0041,CUST_00071,premium,2022-11-07,3877.16,True,20.0
TXN_CUST_00107_0032,CUST_00107,premium,2022-11-08,4832.51,True,25.4
TXN_CUST_00327_0000,CUST_00327,occasional,2022-11-08,507.46,False,0.0
TXN_CUST_00076_0013,CUST_00076,regular,2022-11-08,1343.4,True,13.3
TXN_CUST_00179_0002,CUST_00179,premium,2022-11-08,4009.81,False,0.0
TXN_CUST_00017_0026,CUST_00017,regular,2022-11-08,1188.89,False,0.0
TXN_CUST_00416_0030,CUST_00416,regular,2022-11-08,1194.93,True,19.7
TXN_CUST_00339_0061,CUST_00339,premium,2022-11-08,5269.38,False,0.0
TXN_CUST_00361_0061,CUST_00361,premium,2022-11-08,4874.46,True,25.6
TXN_CUST_00163_0029,CUST_00163,regular,2022-11-08,1789.68,False,0.0
TXN_CUST_00278_0050,CUST_00278,premium,2022-11-08,5721.91,False,0.0
TXN_CUST_00035_0019,CUST_00035,regular,2022-11-09,1331.95,True,18.3
TXN_CUST_00375_0046,CUST_00375,premium,2022-11-09,6007.41,False,0.0
TXN_CUST_00168_0014,CUST_00168,premium,2022-11-09,5964.83,True,8.7
TXN_CUST_00041_0014,CUST_00041,regular,2022-11-09,2299.31,False,0.0
TXN_CUST_00251_0024,CUST_00251,regular,2022-11-09,1754.19,False,0.0
TXN_CUST_00278_0051,CUST_00278,premium,2022-11-09,9419.69,False,0.0
TXN_CUST_00180_0000,CUST_00180,regular,2022-11-09,1524.24,False,0.0
TXN_CUST_00163_0030,CUST_00163,regular,2022-11-09,1805.0,False,0.0
TXN_CUST_00071_0042,CUST_00071,premium,2022-11-09,4362.88,False,0.0
TXN_CUST_00179_0003,CUST_00179,premium,2022-11-09,6151.07,False,0.0
TXN_CUST_00026_0020,CUST_00026,regular,2022-11-09,1064.98,True,20.8
TXN_CUST_00113_0012,CUST_00113,premium,2022-11-09,6246.86,False,0.0
TXN_CUST_00416_0031,CUST_00416,regular,2022-11-09,1857.11,False,0.0
TXN_CUST_00202_0022,CUST_00202,regular,2022-11-09,1244.35,False,0.0
TXN_CUST_00205_0000,CUST_00205,occasional,2022-11-09,508.06,False,0.0
TXN_CUST_00413_0060,CUST_00413,premium,2022-11-09,3112.2,True,26.1
TXN_CUST_00278_0052,CUST_00278,premium,2022-11-10,5194.85,False,0.0
TXN_CUST_00366_0059,CUST_00366,premium,2022-11-10,5195.96,False,0.0
TXN_CUST_00052_0012,CUST_00052,regular,2022-11-10,2194.88,False,0.0
TXN_CUST_00206_0022,CUST_00206,premium,2022-11-10,4283.4,False,0.0
TXN_CUST_00344_0065,CUST_00344,premium,2022-11-10,5594.43,False,0.0
TXN_CUST_00116_0059,CUST_00116,premium,2022-11-10,3452.04,False,0.0
TXN_CUST_00035_0020,CUST_00035,regular,2022-11-10,544.17,True,28.5
TXN_CUST_00071_0043,CUST_00071,premium,2022-11-10,4547.53,False,0.0
TXN_CUST_00303_0005,CUST_00303,regular,2022-11-11,1340.28,False,0.0
TXN_CUST_00071_0044,CUST_00071,premium,2022-11-11,3021.79,False,0.0
TXN_CUST_00004_0019,CUST_00004,regular,2022-11-11,1660.98,False,0.0
TXN_CUST_00053_0005,CUST_00053,occasional,2022-11-11,212.17,False,0.0
TXN_CUST_00209_0011,CUST_00209,regular,2022-11-11,1468.59,True,18.5
TXN_CUST_00052_0013,CUST_00052,regular,2022-11-11,1139.9,False,0.0
TXN_CUST_00087_0020,CUST_00087,regular,2022-11-11,956.48,True,18.0
TXN_CUST_00113_0013,CUST_00113,premium,2022-11-11,5593.4,False,0.0
TXN_CUST_00106_0013,CUST_00106,premium,2022-11-11,3059.84,True,27.7
TXN_CUST_00206_0023,CUST_00206,premium,2022-11-11,7539.62,True,13.2
TXN_CUST_00261_0003,CUST_00261,occasional,2022-11-11,424.79,False,0.0
TXN_CUST_00344_0066,CUST_00344,premium,2022-11-11,7952.15,False,0.0
TXN_CUST_00205_0001,CUST_00205,occasional,2022-11-11,711.5,False,0.0
TXN_CUST_00244_0011,CUST_00244,regular,2022-11-11,2166.26,False,0.0
TXN_CUST_00245_0007,CUST_00245,regular,2022-11-11,1801.24,False,0.0
TXN_CUST_00266_0004,CUST_00266,occasional,2022-11-11,343.75,False,0.0
TXN_CUST_00339_0062,CUST_00339,premium,2022-11-11,3918.23,True,18.6
TXN_CUST_00413_0061,CUST_00413,premium,2022-11-12,2956.61,False,0.0
TXN_CUST_00087_0021,CUST_00087,regular,2022-11-12,1162.74,False,0.0
TXN_CUST_00278_0053,CUST_00278,premium,2022-11-12,6352.21,False,0.0
TXN_CUST_00344_0067,CUST_00344,premium,2022-11-12,4727.88,True,5.4
TXN_CUST_00303_0006,CUST_00303,regular,2022-11-12,645.69,False,0.0
TXN_CUST_00113_0014,CUST_00113,premium,2022-11-12,5172.64,False,0.0
TXN_CUST_00168_0015,CUST_00168,premium,2022-11-12,4832.06,False,0.0
TXN_CUST_00385_0020,CUST_00385,regular,2022-11-12,1929.98,False,0.0
TXN_CUST_00244_0012,CUST_00244,regular,2022-11-12,2358.83,False,0.0
TXN_CUST_00251_0025,CUST_00251,regular,2022-11-12,849.63,False,0.0
TXN_CUST_00269_0016,CUST_00269,regular,2022-11-12,1500.66,True,23.1
TXN_CUST_00309_0000,CUST_00309,regular,2022-11-12,1352.97,False,0.0
TXN_CUST_00132_0015,CUST_00132,regular,2022-11-12,1059.33,True,17.5
TXN_CUST_00206_0024,CUST_00206,premium,2022-11-12,5474.79,False,0.0
TXN_CUST_00099_0012,CUST_00099,regular,2022-11-12,1404.13,True,5.6
TXN_CUST_00106_0014,CUST_00106,premium,2022-11-12,8279.81,False,0.0
TXN_CUST_00344_0068,CUST_00344,premium,2022-11-13,5437.48,True,25.4
TXN_CUST_00062_0017,CUST_00062,regular,2022-11-13,1298.74,True,18.2
TXN_CUST_00285_0080,CUST_00285,premium,2022-11-13,3572.45,False,0.0
TXN_CUST_00022_0022,CUST_00022,regular,2022-11-13,1215.36,True,5.4
TXN_CUST_00392_0000,CUST_00392,occasional,2022-11-13,464.69,True,26.2
TXN_CUST_00278_0054,CUST_00278,premium,2022-11-13,3039.53,False,0.0
TXN_CUST_00216_0004,CUST_00216,regular,2022-11-13,967.67,True,20.5
